CustomerId,Predicted,Churn_Prob,True_Exited
15745827,0,0.22810559350592888,0
15707861,0,0.4284855929025249,0
15762268,0,0.028158731275087053,0
15795543,0,0.053155566659101,0
15665093,0,0.028182277026900987,0
15653595,0,0.10862821712960746,0
15670584,0,0.07588810423577601,1
15658067,0,0.3418540149786512,0
15642530,0,0.04662513547698732,0
15583548,0,0.007410532664854646,0
15767339,0,0.28112042412869187,1
15595874,0,0.045373874262944064,0
15640121,0,0.4747887559484158,1
15583456,0,0.17356529871548243,0
15656627,0,0.11471220351923059,0
15702175,0,0.054204006727039115,0
15682451,0,0.007805176726036974,0
15673877,1,0.6041855104183655,0
15643575,1,0.5023971193093274,1
15578307,0,0.19887643390367013,0
15734987,0,0.1530814008428639,1
15702801,0,0.05837668321418016,0
15707488,1,0.7283499462030827,1
15627848,0,0.08276556158665829,0
15666096,0,0.04416292607569986,0
15671172,0,0.1279497835274054,0
15756535,0,0.00894944333959782,0
15796969,0,0.01890924035959399,0
15659100,0,0.15606782519987317,0
15682528,0,0.01386319195339494,0
15683403,0,0.31676067749928655,0
15782850,0,0.03653368746837162,1
15635752,0,0.01723539239327068,0
15662294,1,0.6657927208244855,1
15748589,0,0.0424087731810274,0
15736250,0,0.35058676003373046,0
15682533,0,0.1788295394741712,0
15700223,1,0.6225952174746425,1
15668032,0,0.02946744414635297,0
15727197,1,0.7415557984429474,1
15735782,0,0.008837909887146255,0
15724691,1,0.7158050063586693,0
15721779,1,0.7268849891358143,1
15733597,1,0.8822282155326046,1
15682527,1,0.5565654288602933,1
15631189,1,0.5775612032310875,0
15747043,0,0.04305436791534932,0
15711889,0,0.018673358770051444,0
15784597,0,0.014355634024650692,0
15572708,0,0.017877366488942874,0
15783522,1,0.5719890485311145,1
15702631,1,0.7041280086389211,0
15604345,0,0.07829543758435563,0
15666096,0,0.0453771462658242,0
15812338,1,0.8944833393864402,1
15588517,0,0.015573996025278475,0
15762937,0,0.03393383035761295,0
15692819,0,0.13155775386958812,0
15596974,1,0.8420895042177667,1
15725679,0,0.042519481867888016,0
15762332,0,0.014052584103076698,0
15627365,0,0.036109338995939454,0
15587297,0,0.07479675228651893,0
15709511,0,0.38531991590201775,0
15631310,1,0.9567771162686398,1
15686885,0,0.40672299252381605,1
15667944,1,0.7917474898653453,0
15791321,1,0.5060140352419421,0
15699550,0,0.027324707931553303,0
15608873,0,0.007725367472847794,0
15702293,0,0.01349043341918447,0
15784594,0,0.06398807647222657,0
15642835,0,0.06339405302387177,0
15654346,0,0.035462060844493395,0
15723884,0,0.01183013454312808,0
15628298,0,0.0366248282095531,0
15788494,1,0.7032600605653808,1
15642448,0,0.12292830906194542,0
15717898,0,0.009027686091544236,0
15773392,0,0.01682589711573478,0
15768474,0,0.00750044870373225,0
15704014,0,0.19714267663400026,0
15743293,0,0.24979563580937897,0
15591279,0,0.16890650103746863,1
15631063,0,0.008626386560437335,0
15585985,0,0.023047857262082645,0
15658375,0,0.14609553153843355,1
15646535,1,0.6689482446858597,0
15595047,0,0.029266898674467263,0
15590810,0,0.015720374013157873,0
15779743,0,0.3953363744401012,0
15622774,0,0.14298093376603707,0
15661349,0,0.08288149890109905,0
15738954,0,0.007241012755952308,0
15812121,0,0.17208539133156014,0
15685576,0,0.01033438300971269,0
15803526,0,0.032812064015559715,0
15656913,0,0.4954915057818322,1
15726490,1,0.8017915379331406,1
15796167,1,0.947508015402537,1
15681629,0,0.06435245753568365,0
15759066,0,0.03929981249149413,0
15726186,0,0.373459028966935,0
15769051,0,0.15287710713216515,1
15641316,0,0.4065676244789773,0
15635285,0,0.008585767463398512,0
15672467,0,0.1773454755103971,0
15740237,0,0.20188558657669137,0
15686885,0,0.006209194789535848,0
15766048,0,0.028000383633091007,0
15754574,0,0.013924268645615545,0
15578073,0,0.01485599733613791,0
15677136,0,0.019389083366186565,0
15697534,0,0.028994844596050003,0
15791958,0,0.268387785526293,0
15584967,0,0.3598491945298301,0
15754574,0,0.14818640760703322,1
15743490,0,0.11237723184672135,0
15733883,1,0.6794829388401116,1
15770291,0,0.0164557724134624,0
15693326,0,0.1461140696300151,0
15730460,0,0.038418021899725506,0
15702631,0,0.08638363953907359,0
15599535,0,0.03223795150685452,0
15780359,0,0.07380722466732545,0
15649414,0,0.1101081220397619,0
15809909,1,0.6538475156966553,1
15645511,0,0.11290779658741167,0
15591489,0,0.014559427272730121,0
15686963,0,0.016560480468547186,0
15750181,0,0.07603771871677237,1
15694404,0,0.059693987515398554,0
15592761,0,0.11759976083209842,1
15606841,0,0.21698024826246098,0
15719479,0,0.052523077971626066,0
15673372,0,0.252909977993309,1
15583849,0,0.013137542341481841,0
15665811,0,0.04856756949411764,0
15586479,0,0.4114298761826605,1
15618774,0,0.012266751797697794,0
15793641,0,0.023180243716915117,0
15638806,0,0.062009234250219245,0
15614778,0,0.08424806034207294,0
15711455,0,0.37721359990222436,0
15691910,1,0.9524538757143453,1
15677784,0,0.22165810478124373,0
15595557,1,0.8965961577173631,1
15677105,0,0.08112644754263029,0
15687553,0,0.3119413058321421,1
15736413,1,0.5580204203374511,1
15573077,1,0.6431993459796365,1
15648069,0,0.015191570107094493,0
15730793,1,0.9293850616592503,1
15642394,0,0.09275426371018694,0
15796813,0,0.1226519976530852,0
15805429,0,0.25443938488398343,0
15626474,0,0.08933917029182194,0
15693233,0,0.04302818708365328,0
15702601,0,0.31037604547168424,0
15632069,0,0.38020314806714733,0
15774151,0,0.04181295856960149,0
15766185,0,0.08315923303980043,0
15778089,0,0.29481695237161804,0
15772479,0,0.11222256766288435,0
15648032,1,0.677522891142729,0
15695475,1,0.6836281695614566,1
15765375,0,0.2523603008647792,0
15756125,0,0.02298934171128253,0
15659736,0,0.19228560442074902,0
15662263,0,0.17547012516392765,0
15758025,1,0.6058889621723464,1
15772341,0,0.019773639064824617,0
15791767,0,0.1603142734959786,1
15670602,0,0.14251490149420196,0
15723339,0,0.013863571110865811,0
15663134,0,0.05033761208377031,0
15665521,0,0.10547585205085873,1
15648889,0,0.1899838266557142,0
15694409,0,0.032652393334206595,0
15598839,0,0.057830517977442576,0
15644551,0,0.011370191685656913,0
15692599,0,0.008948138989658029,0
15770188,0,0.01887351350147356,0
15623489,0,0.012811416459232752,0
15675501,0,0.15091977087604241,0
15690796,0,0.028792448872434522,0
15621207,0,0.03794823764126158,0
15778947,0,0.3815191284306263,0
15613014,0,0.016949362262472668,0
15681412,0,0.17177917956033784,0
15651554,1,0.6499470732797902,1
15706954,0,0.016452054363378793,0
15773895,0,0.022847700900218863,0
15751131,1,0.915542628692278,1
15804822,0,0.03551568595653547,0
15809823,0,0.1036760566781362,0
15603082,0,0.017139373430332974,0
15610454,1,0.7633524565944895,1
15734177,0,0.11444122054432121,0
15591100,0,0.19933318813511142,0
15740072,0,0.4775119251196864,1
15675380,0,0.08744403267111787,0
15742665,1,0.8973693518826588,1
15718289,0,0.03545508442453226,0
15750671,1,0.6099986221229344,0
15650026,0,0.014052616167929159,0
15578980,0,0.15746487887399155,0
15694859,0,0.035702193349547696,0
15605926,1,0.5050790870267303,0
15799468,0,0.012800095147746068,0
15646037,0,0.03177741517965266,0
15641655,1,0.5807501452737135,1
15807593,0,0.09390871162023182,1
15806967,1,0.6710284658682728,0
15585748,0,0.17019980778301008,0
15597951,0,0.4271847791855184,0
15637118,0,0.1556405020630777,0
15622370,0,0.0494368993149476,0
15606554,0,0.0126476740841376,0
15794854,0,0.15830591580940745,0
15781127,0,0.07725838675238422,1
15786539,1,0.8609792182422878,1
15756070,0,0.12590774930741608,0
15757566,0,0.14856846570049104,0
15768359,0,0.042321481126287884,0
15714789,1,0.8516818308417847,1
15783489,0,0.04552458279678962,0
15707114,0,0.14468206222352384,0
15602456,0,0.0141692167954479,0
15812594,0,0.28007417419944985,0
15751455,0,0.030334880383084496,0
15592773,1,0.9136511909996697,1
15662758,1,0.7140571150138523,1
15603328,0,0.11200155800981125,0
15620557,0,0.027322377918451057,0
15781462,0,0.20460414605343386,0
15677369,0,0.09652712559195564,0
15761950,0,0.08778896381631122,0
15593585,1,0.7970457423651326,0
15806438,0,0.00900672800791174,0
15665416,0,0.13546325016338784,0
15802481,0,0.29739228749629126,1
15788189,0,0.015992892347303996,0
15776518,0,0.014855929690245956,0
15700656,0,0.2968404051905674,0
15671351,0,0.3567351698895292,0
15793331,0,0.015364938650509733,0
15673908,0,0.016302637991433354,0
15573851,1,0.9576457523109756,1
15585066,0,0.037108834985069526,0
15768233,0,0.028896824654496344,0
15695879,0,0.14637988330016688,1
15754537,1,0.764275555089718,1
15715951,0,0.018529446122507575,0
15767757,0,0.1005679395709272,0
15622117,0,0.1954457883145898,0
15614168,0,0.037707367680443846,0
15639552,1,0.6374335891657059,1
15746664,1,0.7208426990391097,1
15806795,0,0.14529108648713596,0
15779904,0,0.02008257332722077,0
15694408,0,0.0153176735793589,0
15659366,0,0.2660541873856382,0
15784092,1,0.6048182009962643,0
15808566,0,0.43654310921404726,1
15591036,0,0.11391778798205221,0
15624695,0,0.012036029098034867,0
15641733,1,0.6445133927303445,1
15741417,0,0.11317336332222987,0
15771580,0,0.4486297137605241,0
15738291,0,0.11687594051153122,0
15642725,0,0.08660702472845799,0
15601659,0,0.2792591308540063,0
15726153,0,0.0291688478591915,0
15657771,0,0.2071808550188971,0
15657779,1,0.846688640143546,1
15617655,0,0.009569296712284165,0
15683553,0,0.24251680086901728,1
15804816,1,0.6685281415706384,1
15717706,0,0.38894855553725455,0
15617655,0,0.23358647713674147,1
15672016,0,0.06661986754908136,0
15814664,0,0.23667468718449092,1
15686975,0,0.05956421685624209,0
15584462,1,0.5871166501001617,0
15600792,0,0.07908672434930032,0
15694854,1,0.8151509356946198,1
15704586,0,0.08354739979862538,0
15582892,1,0.9389500257392532,1
15623478,0,0.08159541309282363,1
15761168,0,0.020562271332767137,0
15665634,0,0.24412101521423726,0
15705034,0,0.015000357230125628,0
15684955,0,0.010995844497952718,0
15811978,0,0.10899281483441338,0
15728906,0,0.009681947208657239,0
15595282,0,0.019110011086836937,0
15648876,0,0.14572289027952454,0
15593128,0,0.09205997481106719,0
15632472,0,0.12772835132939167,1
15701688,0,0.01040655734718517,0
15676571,1,0.6772214125096034,1
15594612,1,0.6002713867860396,0
15582325,0,0.12019476811480943,0
15679810,0,0.031276447691477374,0
15737571,0,0.09481182672536585,0
15806913,0,0.013670975685827183,0
15596936,0,0.17740517566131858,0
15809515,1,0.7564367490130567,1
15739357,0,0.09412400567700187,0
15767129,0,0.05808206273327566,0
15726103,1,0.9312495570121367,1
15593854,0,0.2467648799217534,0
15771383,1,0.6479863275374488,0
15689598,0,0.057199067720297876,0
15596914,1,0.7966700217324819,1
15792525,1,0.6629795285868518,0
15645200,0,0.017154621319579774,0
15723720,0,0.2872513123166203,0
15676966,0,0.030297005849765198,0
15793726,0,0.03450092491579123,0
15807312,0,0.012615847451200325,0
15797900,1,0.6600903918233385,1
15768530,0,0.019893000348788565,0
15643671,0,0.06566000563699688,0
15643487,0,0.09507098150114596,0
15747288,0,0.07536550652371109,0
15605050,0,0.47701898817896743,1
15640133,0,0.020139752243194236,0
15746662,0,0.007303863364008908,0
15730397,0,0.15007563791632522,0
15618239,0,0.04106603945666256,0
15797165,0,0.025811504972915508,0
15726354,0,0.10072882190365688,0
15582180,0,0.046557816528128286,0
15700696,1,0.6533877086823404,1
15691803,0,0.08488140979563133,0
15636395,0,0.05014705784751202,0
15640667,0,0.0784090016259254,0
15684296,0,0.06790908677738952,0
15691708,0,0.204314826094418,0
15672798,0,0.11700635035440735,0
15760774,0,0.04941350021117378,0
15594812,0,0.01541926874717765,0
15678057,1,0.9563072720786328,1
15793881,0,0.047372938296013724,0
15782736,0,0.012520200301227757,0
15592028,0,0.4011149651321798,0
15615177,0,0.028380828419839303,0
15648876,0,0.3340442511375381,0
15690954,0,0.13617327334974832,0
15682914,0,0.05583236188667593,0
15699430,0,0.0756234381128141,0
15578738,0,0.013862695035603048,0
15752300,0,0.01027968941536295,0
15772337,1,0.7408377933095179,0
15677049,0,0.1660667830919446,0
15682463,1,0.9341279096531722,1
15797160,0,0.13373927112437461,0
15682639,0,0.16955422006318835,0
15721937,0,0.02053556412004125,0
15751137,0,0.009348954815697893,0
15628298,0,0.04681349570602075,0
15658058,1,0.6115523776993557,1
15780409,0,0.02878258915480572,0
15793842,1,0.9416767027747315,1
15598884,0,0.3230159694109654,0
15664808,0,0.4702753003348681,0
15678729,0,0.08883804549962221,0
15774151,0,0.4293103824742052,0
15692407,0,0.035506757635186105,0
15742293,0,0.10742488118634182,0
15673971,0,0.008070419530330377,0
15729579,1,0.5509139375902957,1
15782993,0,0.02425195566193431,0
15750441,0,0.04729135767407932,0
15666821,0,0.1215893362595057,1
15715750,1,0.6592603760092982,1
15807008,0,0.09863589378084908,0
15595588,0,0.12345279161208264,0
15632125,0,0.04157569611079784,0
15706904,0,0.07574026762978138,0
15729279,0,0.2779642242936962,0
15743085,0,0.01719902892661829,0
15783065,0,0.009380082506520785,0
15573876,0,0.2361061075953893,0
15791045,0,0.41002274129953215,1
15786069,1,0.6405855284921723,0
15656865,1,0.8328863715870481,1
15701167,1,0.8829721654265869,1
15719212,0,0.10545596036760078,0
15692731,0,0.42459763628755376,0
15598088,0,0.1638420244830746,0
15581323,0,0.06255189439300028,0
15648069,0,0.0871339373171783,0
15694852,0,0.013465007107958364,0
15624391,0,0.04393553871671202,0
15705735,0,0.03113039767808982,0
15608595,0,0.03404060210677003,0
15614361,1,0.9294272419096109,1
15776404,0,0.012896496859554348,0
15740476,0,0.11399067815748821,0
15672588,0,0.22628600620941552,1
15648775,1,0.9193131018074696,1
15595036,0,0.06553749009560579,0
15688637,1,0.6635360608508775,1
15680804,0,0.12459604558743856,0
15803689,1,0.9185697558549213,1
15792365,0,0.019727999048865002,0
15782404,0,0.30858840466036275,0
15757837,0,0.14150979048251688,0
15691874,0,0.012275187354852779,0
15659710,0,0.03653700110292709,0
15793365,0,0.03356876499528138,0
15581280,1,0.8453807745245131,1
15651740,1,0.9501691623825287,1
15730448,0,0.0596987538122533,0
15627000,0,0.09183466355657223,0
15694129,0,0.08779813600752975,0
15757911,1,0.7551780609692145,1
15762277,0,0.08954639648810983,1
15654890,0,0.04063007810914748,0
15588958,1,0.5554710896805688,1
15635277,1,0.937813619079306,1
15648479,0,0.4755065858108488,0
15742297,0,0.03510842575570689,0
15681274,0,0.0943202310242736,0
15763274,0,0.08969682063250713,0
15792720,1,0.5856664157281771,0
15778025,0,0.036187833458054604,0
15720071,0,0.16054438602633123,0
15635067,1,0.5612004277022222,1
15671591,1,0.7988381430623533,1
15611189,0,0.11740067234857401,1
15598521,1,0.9154551621888826,1
15583736,0,0.07680797587408981,0
15777892,1,0.7582818865104265,0
15584532,0,0.45763390576158475,1
15776629,0,0.420834092441404,0
15636684,0,0.20068103428694004,0
15677522,0,0.0645448975390735,0
15741181,1,0.546143053650957,0
15744109,0,0.03060033936299002,0
15724161,0,0.28730134950189223,1
15696900,0,0.2859966816271602,1
15572428,0,0.14497416285884734,0
15641366,0,0.11239179077784921,0
15584776,0,0.03867571905206129,0
15654379,0,0.04557942171750001,0
15759991,0,0.04126291628964864,0
15592386,0,0.02121876500214829,0
15622993,0,0.04531419136189442,0
15671256,1,0.5124765315593639,0
15738884,0,0.49562387185025636,0
15610912,0,0.17961456212224133,0
15626385,0,0.03046245676604965,0
15702095,0,0.02564465132102183,0
15595039,0,0.019400400870489155,0
15702030,0,0.032134472122366996,0
15706005,0,0.11771687550456227,0
15589433,1,0.6078882670446667,0
15641733,0,0.009189591901640762,0
15708504,0,0.06380776808628187,0
15579287,0,0.036462921531028605,0
15792993,0,0.17699679538735194,0
15763415,0,0.04200525510818181,0
15657565,0,0.1362629797251511,0
15766183,0,0.032321648701768534,0
15770041,1,0.5219337475617228,1
15579546,0,0.31506808341077625,0
15786643,0,0.007421802945375345,0
15673599,1,0.9192787235493499,1
15723886,0,0.08809357878033636,0
15682457,0,0.017144738779521027,0
15762048,0,0.02124344356190149,0
15573599,1,0.5293129498770245,1
15680421,0,0.303159772886928,0
15751775,0,0.0679483833422887,0
15711314,0,0.04772465143136434,1
15586522,0,0.05938103160741306,0
15770030,0,0.08396686860779393,0
15803908,1,0.9322124126198036,1
15616380,0,0.02769167324497248,0
15651140,0,0.16444845554262058,0
15621446,0,0.03931418626268736,0
15581677,0,0.11786529794731986,0
15700693,0,0.008984264072101279,0
15722061,0,0.4403907859278263,0
15802869,0,0.08266614223855431,0
15683593,0,0.04075432475471132,0
15714658,0,0.013259011781154687,0
15732661,1,0.576632541612125,1
15766667,0,0.02309152874050993,0
15682533,0,0.04761043834956165,0
15583049,0,0.46291077756620413,0
15645511,0,0.01032337303473792,0
15750602,0,0.34297085614629047,0
15796074,0,0.13280589595359366,0
15591740,0,0.07140367738765488,0
15671443,0,0.05425594990250436,0
15725478,1,0.9629103615154446,1
15724307,0,0.08198103712705065,1
15692599,0,0.03279495262983251,0
15752312,0,0.49445232725206434,1
15661827,0,0.019359259128375564,0
15797960,0,0.3534530151833801,1
15743067,0,0.446265595267273,1
15809137,0,0.23559551115134403,1
15751175,1,0.8892918445126212,1
15576085,0,0.019547234130132842,0
15632665,0,0.4070381636970225,0
15735330,0,0.048320625756607595,0
15742210,0,0.16135421765968905,0
15690175,0,0.3541178269551371,0
15687903,0,0.050991085502500255,0
15791513,1,0.8493716441398298,1
15802351,0,0.0390836793589245,0
15634262,0,0.08574703308629344,0
15705994,0,0.15274859506807803,0
15674922,0,0.06729576801755507,0
15661629,0,0.07129006350296288,0
15711249,0,0.4142359516535866,1
15687540,1,0.938135238360688,1
15808389,0,0.0129365999493877,0
15671387,0,0.03162370522735824,0
15673591,1,0.7851976117996149,1
15717231,0,0.026184876585005446,0
15648876,0,0.013803629703907108,0
15662955,0,0.08462106678917113,0
15658969,0,0.024041236255517854,0
15629551,0,0.010762973308728442,0
15701166,0,0.015482512480229877,0
15616172,0,0.16001015454857587,0
15681075,1,0.6558798056293946,1
15776921,0,0.22494300722136581,0
15603594,1,0.9518057103260444,1
15653347,0,0.02581804851157402,0
15586959,0,0.00635193265038539,0
15806901,0,0.015390602738817483,0
15646372,1,0.7921612344776646,1
15671915,0,0.016019744378241874,0
15809823,0,0.13634515335733197,0
15692575,1,0.9087521444856155,1
15742116,1,0.5508568910748792,1
15763662,1,0.8667679571598633,1
15739857,0,0.023662489878333734,0
15763093,0,0.33491474443203145,1
15676835,0,0.45813657058057483,0
15794847,0,0.041225525044946275,0
15686885,0,0.1745960972192914,0
15661657,0,0.24007369773312684,0
15728773,0,0.1982744176478921,0
15717185,0,0.03542351079292152,0
15725094,0,0.06061333296928035,1
15707962,0,0.11696105456858738,0
15569595,1,0.8554639376515932,0
15572706,0,0.011985000020407019,0
15582392,0,0.21684351375421024,0
15642726,0,0.14311682641774776,0
15709447,0,0.025321011527316858,0
15740487,1,0.8112286044928444,0
15692761,0,0.04372360123374276,0
15740264,0,0.01193071933815534,0
15669414,0,0.19827757705795274,0
15619494,0,0.06640693096126672,0
15737489,0,0.3904594429064257,0
15732937,0,0.24807068705790725,1
15793326,0,0.00743743345762045,0
15703728,0,0.2588417977051386,0
15751022,1,0.6875828519013056,0
15656094,1,0.5174577899251475,0
15579891,0,0.4074958721266512,0
15591698,0,0.03322279146213913,0
15661830,0,0.3969472204908396,0
15576623,1,0.7429639211933441,1
15771272,0,0.13069489273608617,0
15815050,1,0.7914838519359351,1
15762984,0,0.33460953476125327,0
15612478,1,0.901504896100908,0
15788367,1,0.7974823998581899,1
15631159,1,0.8509991197197526,1
15808526,1,0.5316214427411811,0
15725355,0,0.1692990726459288,0
15807595,0,0.10982046405410206,0
15604544,0,0.07250526351344169,0
15570194,1,0.8673868301178184,1
15661903,0,0.06058374058443563,0
15751531,0,0.11539516173951025,1
15783629,1,0.5526421701171018,1
15632944,1,0.578768613632358,0
15648047,0,0.10647928801655154,0
15669414,0,0.24131185232519142,0
15801414,1,0.5948288524959597,1
15649430,0,0.11555629004893017,1
15757911,0,0.008304623669107556,0
15709135,0,0.3704592095461926,1
15718572,0,0.015842560795369224,0
15690744,0,0.15943665541732946,1
15674929,0,0.008980630088645962,0
15662976,0,0.1960356978702591,0
15789563,0,0.010191642532055843,0
15642710,0,0.02882270820337185,0
15592707,0,0.02047788926044966,0
15730673,0,0.3738766436386253,0
15806523,1,0.9142192291582797,1
15577078,0,0.0760071383044403,0
15592077,0,0.3921683636440818,1
15737047,0,0.03212787143428448,0
15712199,0,0.15380215148509174,0
15674880,0,0.11911497031437134,0
15644854,0,0.02482477574822361,0
15641733,0,0.034803513564271825,0
15573318,0,0.19370269003092216,1
15714256,0,0.08638090530547028,0
15590606,0,0.1486199818671885,0
15766355,0,0.0457618364856598,0
15745266,0,0.34567792819881416,1
15776743,0,0.058248710727874436,0
15667521,0,0.036901280636952666,0
15804787,0,0.04597749853656952,0
15797767,0,0.011763476560345982,0
15800229,1,0.5235722752727887,0
15588907,0,0.013787698631410073,0
15757981,0,0.02210852506048305,0
15720919,0,0.2626052563229777,0
15733227,0,0.29567436088753,0
15591360,0,0.16488913731378024,0
15597951,1,0.8165565212072758,1
15806926,0,0.06225796177472806,0
15583467,0,0.14738441732420376,0
15719778,0,0.1805312552790312,0
15766765,0,0.2656043478797047,1
15573086,0,0.012301720537438691,0
15799479,1,0.5381653915000266,0
15643361,0,0.02128580325878002,0
15693337,0,0.13188553578141807,0
15603088,0,0.0078691856644826,0
15731281,0,0.04041705236758917,0
15582762,0,0.011574155958231564,0
15756650,0,0.007461678412522896,0
15649033,0,0.030920464306746245,0
15705657,0,0.10673783947997799,0
15790810,0,0.1773940667042141,0
15732903,0,0.013840483541957374,0
15585067,0,0.23376271548857425,1
15761554,1,0.9245174167400445,1
15690146,0,0.031371241516898046,0
15797964,0,0.28289454762591326,0
15662662,0,0.02625421609290635,0
15605113,0,0.09751294578763922,0
15595071,1,0.6628536966623773,1
15583073,0,0.033792208162828644,0
15603665,0,0.39931906344834395,0
15654067,0,0.021721042572458087,0
15602378,0,0.07643674264075025,0
15648766,0,0.048298211662066465,0
15581871,0,0.047298254659897516,0
15787204,0,0.1900836056647894,0
15697034,0,0.04084261508200505,0
15620505,0,0.14835731113626227,0
15683544,1,0.8786426545596738,1
15696744,0,0.041074742937746635,0
15715877,0,0.017746771787059943,0
15807239,0,0.19004364159189133,0
15612103,0,0.32769738470464926,0
15591607,0,0.13257966999670442,0
15812594,0,0.09003156499095738,0
15771750,0,0.019310494381669614,0
15642996,1,0.8068912233529312,1
15680643,0,0.01499410273980714,0
15792102,0,0.30435850072373793,0
15576517,0,0.12694517284641704,0
15642530,0,0.1517774735678578,0
15814536,0,0.10533405800289793,0
15792679,0,0.021252753919482052,0
15648800,0,0.09909669682699399,0
15576085,0,0.06818922242608068,0
15775663,0,0.05951466351355454,1
15656300,0,0.3851494977615726,1
15643691,0,0.3221548370656851,1
15681554,1,0.9262199275027373,1
15724563,0,0.4557832541398988,0
15726774,0,0.09182008370905331,0
15674583,0,0.23800224228290084,1
15716236,0,0.4797405021153392,1
15779738,0,0.09806907110193697,0
15771573,1,0.5782562697394795,1
15773934,0,0.15863495734114938,1
15663438,0,0.02917795737089028,0
15658670,0,0.09736861455268853,1
15778489,0,0.38485224130151424,1
15815125,0,0.024101333531677836,0
15580148,0,0.3929419791133974,0
15785042,0,0.04232248078767209,0
15781586,0,0.030194990710030453,0
15667476,0,0.014731914716747637,0
15672299,1,0.8176243716295781,1
15691823,0,0.19828708111110988,0
15693773,0,0.008260693737798147,0
15642041,0,0.0906739836766005,1
15621682,0,0.031844322341485536,0
15677906,0,0.010835941959632138,0
15657214,1,0.8862137249114636,1
15806901,0,0.02861761923939215,0
15705639,0,0.06425451067055833,0
15667934,0,0.2166888144310727,0
15666332,0,0.025138572915023277,0
15587521,0,0.11638009686043645,0
15792650,0,0.01898959792317687,0
15784923,0,0.336998753757114,1
15756913,1,0.5256885623978184,1
15725698,0,0.34517713492434404,1
15586069,0,0.0436845692323671,0
15576615,0,0.03608844425892103,0
15607065,0,0.007996535364714643,0
15567993,0,0.10669115008694638,0
15601410,1,0.5020784429615076,1
15589739,0,0.03853586966450609,0
15677307,0,0.10395443318801069,0
15661528,0,0.048533991828976,0
15750497,0,0.49594872451192384,1
15814267,0,0.14535846486678272,0
15592025,1,0.850618136947205,1
15772601,0,0.21529176591356816,1
15621031,0,0.02719635551528329,0
15638068,0,0.1965683779004684,0
15570145,0,0.014441052174952068,0
15598088,0,0.10342815024333324,0
15741693,0,0.008068110128219648,0
15739357,0,0.08220474570477401,0
15794868,0,0.3817407085998301,0
15742632,0,0.2504545125977602,0
15689412,1,0.6892949842863811,0
15619436,0,0.020101325880298702,0
15592914,0,0.3154917524027786,1
15600997,0,0.1678874753870866,0
15589805,0,0.07405122762225871,0
